Fid,trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear,Label
10.42.0.211-123.59.190.237-37836-80-6,8871325,03-07-22 9:45,03-07-22 9:50,1895,266,242,Damen Ave & Leland Ave,326,Clark St & Leland Ave,Subscriber,Male,1973,0
172.217.10.33-10.42.0.211-443-51696-6,8871163,03-07-22 9:26,03-07-22 9:40,508,887,29,Noble St & Milwaukee Ave,287,Franklin St & Monroe St,Subscriber,Female,1974,0
10.42.0.211-121.12.98.62-40996-80-6,8871149,03-07-22 9:25,03-07-22 9:35,2233,638,30,Ashland Ave & Augusta Blvd,111,Sedgwick St & Huron St,Subscriber,Male,1990,1
140.205.230.8-10.42.0.211-80-39642-6,8871111,03-07-22 9:21,03-07-22 9:24,122,174,66,Clinton St & Lake St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1985,0
198.105.244.11-10.42.0.211-80-40464-6,8871047,03-07-22 9:15,03-07-22 9:23,157,493,14,Morgan St & 18th St,108,Halsted St & Polk St,Subscriber,Male,1986,0
10.42.0.211-54.192.37.254-46100-443-6,8870935,03-07-22 9:04,03-07-22 9:09,698,336,345,Lake Park Ave & 56th St,423,University Ave & 57th St,Subscriber,Male,1991,1
10.42.0.211-121.14.255.83-36026-80-6,8870841,03-07-22 8:56,03-07-22 9:18,1192,1304,249,Montrose Harbor,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1989,0
198.105.244.11-10.42.0.151-80-37563-6,8870798,03-07-22 8:53,03-07-22 9:01,2845,441,195,Columbus Dr & Randolph St,49,Dearborn St & Monroe St,Subscriber,Female,1987,0
180.149.136.194-10.42.0.211-80-60008-6,8870767,03-07-22 8:51,03-07-22 8:56,2328,311,66,Clinton St & Lake St,71,Morgan St & Lake St,Subscriber,Male,1987,0
10.42.0.211-10.42.0.1-10285-53-17,8870762,03-07-22 8:51,03-07-22 8:55,2003,284,122,Ogden Ave & Congress Pkwy,342,Wolcott Ave & Polk St,Subscriber,Female,1959,1
10.42.0.151-40.122.162.208-45889-443-6,8870743,03-07-22 8:48,03-07-22 9:07,117,1117,60,Dayton St & North Ave,75,Canal St & Jackson Blvd,Subscriber,Male,1981,0
10.42.0.42-119.146.74.34-52569-80-6,8870700,03-07-22 8:45,03-07-22 8:56,1579,673,192,Canal St & Adams St,43,Michigan Ave & Washington St,Subscriber,Male,1969,1
10.42.0.1-10.42.0.42-53-31903-17,8870486,03-07-22 8:33,03-07-22 8:36,128,183,195,Columbus Dr & Randolph St,197,Michigan Ave & Madison St,Subscriber,Female,1981,1
172.217.3.110-10.42.0.151-443-37411-6,8870441,03-07-22 8:30,03-07-22 8:39,426,520,159,Claremont Ave & Hirsch St,58,Marshfield Ave & Cortland St,Subscriber,Male,1987,1
10.42.0.151-10.42.0.1-36533-53-17,8870411,03-07-22 8:28,03-07-22 8:29,2538,62,15,Racine Ave & 18th St,15,Racine Ave & 18th St,Subscriber,Male,1985,0
10.42.0.211-106.39.169.66-33024-80-6,8870361,03-07-22 8:26,03-07-22 8:36,2252,619,350,Ashland Ave & Chicago Ave,66,Clinton St & Lake St,Subscriber,Male,1989,0
10.42.0.211-64.71.142.95-53808-443-6,8870359,03-07-22 8:26,03-07-22 8:40,724,826,141,Clark St & Lincoln Ave,133,Kingsbury St & Kinzie St,Subscriber,Male,1977,1
172.217.11.34-10.42.0.151-443-58961-6,8870200,03-07-22 8:17,03-07-22 8:24,2630,376,84,Union Ave & Grand Ave,112,Green St & Randolph St,Subscriber,Male,1970,0
10.42.0.211-10.42.0.1-41069-53-17,8870195,03-07-22 8:17,03-07-22 8:47,456,1785,238,Ravenswood Ave & Montrose Ave (*),334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1969,0
10.42.0.211-38.72.130.133-41059-443-6,8870138,03-07-22 8:13,03-07-22 8:18,1479,270,84,Union Ave & Grand Ave,111,Sedgwick St & Huron St,Subscriber,Male,1970,0
203.205.158.62-10.42.0.211-80-33442-6,8870136,03-07-22 8:13,03-07-22 8:24,3746,621,86,Eckhart Park,164,Franklin St & Lake St,Subscriber,Male,1987,0
10.42.0.211-10.42.0.1-40820-53-17,8870101,03-07-22 8:12,03-07-22 8:17,1979,337,50,Clark St & Congress Pkwy,81,Daley Center Plaza,Subscriber,Male,1982,1
10.42.0.211-23.208.217.99-58223-443-6,8870037,03-07-22 8:08,03-07-22 8:14,2816,373,465,Marine Dr & Ainslie St,253,Clifton Ave & Lawrence Ave,Subscriber,Female,1986,0
192.229.173.173-10.42.0.211-80-50395-6,8869982,03-07-22 8:03,03-07-22 8:20,849,999,274,Racine Ave & 15th St,98,LaSalle St & Washington St,Subscriber,Male,1985,1
10.42.0.42-115.239.210.141-52880-443-6,8869927,03-07-22 8:01,03-07-22 8:22,2082,1276,199,Wabash Ave & Grand Ave,214,Damen Ave & Grand Ave,Subscriber,Male,1971,1
10.42.0.211-10.42.0.1-50790-53-17,8869873,03-07-22 7:58,03-07-22 8:02,546,235,464,Damen Ave & Foster Ave,242,Damen Ave & Leland Ave,Subscriber,Male,1980,0
174.35.50.72-10.42.0.211-80-41071-6,8869862,03-07-22 7:57,03-07-22 8:11,2888,811,282,Halsted St & Maxwell St,39,Wabash Ave & Adams St,Subscriber,Male,1992,0
140.205.230.8-10.42.0.42-80-44619-6,8869853,03-07-22 7:57,03-07-22 8:16,1053,1147,29,Noble St & Milwaukee Ave,37,Dearborn St & Adams St,Subscriber,Male,1985,1
172.217.11.14-10.42.0.151-443-54332-6,8869795,03-07-22 7:54,03-07-22 7:57,657,222,463,Clark St & Berwyn Ave,294,Broadway & Berwyn Ave,Subscriber,Male,1973,0
172.217.12.138-10.42.0.42-443-33260-6,8869581,03-07-22 7:41,03-07-22 7:44,2159,196,68,Clinton St & Tilden St,414,Canal St & Taylor St,Subscriber,Male,1965,0
10.42.0.151-10.42.0.1-52754-53-17,8869551,03-07-22 7:39,03-07-22 7:42,1255,153,296,Broadway & Belmont Ave,117,Wilton Ave & Belmont Ave,Subscriber,Male,1987,0
224.0.0.251-10.42.0.1-5353-5353-17,8869548,03-07-22 7:39,03-07-22 7:44,465,282,110,Dearborn St & Erie St,212,Orleans St & Ohio St,Subscriber,Male,1987,1
172.217.11.10-10.42.0.151-443-36800-6,8869514,03-07-22 7:36,03-07-22 7:38,2116,121,93,Sheffield Ave & Willow St,113,Bissell St & Armitage Ave,Subscriber,Male,1988,0
10.42.0.151-58.63.236.212-42260-443-6,8869513,03-07-22 7:36,03-07-22 7:49,741,762,180,Ritchie Ct & Banks St,197,Michigan Ave & Madison St,Subscriber,Male,1984,0
202.77.129.150-10.42.0.151-80-58292-6,8869484,03-07-22 7:34,03-07-22 7:38,1959,269,233,Sangamon St & Washington Blvd (*),77,Clinton St & Madison St,Subscriber,Male,1982,1
10.42.0.151-72.30.2.182-38528-443-6,8869380,03-07-22 7:25,03-07-22 7:36,1014,663,75,Canal St & Jackson Blvd,52,Michigan Ave & Lake St,Subscriber,Male,1980,0
172.217.6.234-10.42.0.151-443-55214-6,8869375,03-07-22 7:25,03-07-22 7:29,764,251,228,Damen Ave & Melrose Ave,230,Lincoln Ave & Roscoe St,Subscriber,Male,1990,1
10.42.0.211-64.71.142.125-58548-443-6,8869352,03-07-22 7:22,03-07-22 7:30,363,464,75,Canal St & Jackson Blvd,71,Morgan St & Lake St,Subscriber,Male,1963,1
183.79.250.251-10.42.0.151-443-35994-6,8869091,03-07-22 6:56,03-07-22 7:07,988,679,35,Streeter Dr & Grand Ave,287,Franklin St & Monroe St,Subscriber,Male,1962,0
151.101.21.140-10.42.0.211-443-57988-6,8869044,03-07-22 6:48,03-07-22 7:08,311,1221,67,Sheffield Ave & Fullerton Ave,174,Canal St & Madison St,Subscriber,Male,1965,1
174.35.73.108-10.42.0.42-80-34824-6,8869010,03-07-22 6:43,03-07-22 6:52,1783,508,146,Loomis St & Jackson Blvd,36,Franklin St & Jackson Blvd,Subscriber,Male,1992,0
172.217.10.74-10.42.0.211-443-44210-6,8868969,03-07-22 6:38,03-07-22 6:40,669,130,74,Kingsbury St & Erie St,48,Larrabee St & Kingsbury St,Subscriber,Male,1981,1
10.42.0.211-23.203.49.224-36526-443-6,8868965,03-07-22 6:37,03-07-22 6:43,1198,365,175,Wells St & Polk St,174,Canal St & Madison St,Subscriber,Male,1989,1
10.42.0.211-108.174.10.10-58712-443-6,8868850,03-07-22 6:16,03-07-22 6:28,1851,672,50,Clark St & Congress Pkwy,211,St. Clair St & Erie St,Subscriber,Male,1955,0
10.42.0.1-10.42.0.42-53-41012-17,8868845,03-07-22 6:16,03-07-22 6:35,2461,1136,338,Calumet Ave & 18th St,99,Lake Shore Dr & Ohio St,Subscriber,Female,1981,1
180.76.148.209-10.42.0.151-80-46996-6,8868780,03-07-22 5:48,03-07-22 6:02,576,869,35,Streeter Dr & Grand Ave,49,Dearborn St & Monroe St,Subscriber,Male,1957,0
172.217.10.142-10.42.0.151-443-45527-6,8868695,03-07-22 1:08,03-07-22 1:11,984,168,327,Sheffield Ave & Webster Ave,302,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1994,0
10.42.0.151-103.235.46.39-54922-80-6,8868692,03-07-22 0:59,03-07-22 1:10,1296,652,256,Broadway & Sheridan Rd,294,Broadway & Berwyn Ave,Subscriber,Male,1988,0
182.22.25.252-10.42.0.211-443-38358-6,8868596,03-06-22 22:10,03-06-22 22:17,1698,387,248,Woodlawn Ave & 55th St,425,Harper Ave & 59th St,Subscriber,Male,1987,0
8.0.6.4-8.6.0.1-0-0-0,8868533,03-06-22 21:25,03-06-22 21:28,4494,203,300,Broadway & Barry Ave,303,Broadway & Cornelia Ave,Subscriber,Female,1983,1
172.217.7.131-10.42.0.211-443-59412-6,8868067,03-06-22 18:48,03-06-22 19:18,671,1844,313,Lakeview Ave & Fullerton Pkwy,35,Streeter Dr & Grand Ave,Customer,,,1
172.217.7.131-10.42.0.151-80-37914-6,8868065,03-06-22 18:47,03-06-22 18:54,2268,387,56,Desplaines St & Kinzie St,92,Carpenter St & Huron St,Subscriber,Male,1961,0
180.76.161.1-10.42.0.151-80-42806-6,8868054,03-06-22 18:46,03-06-22 18:54,4149,470,52,Michigan Ave & Lake St,142,McClurg Ct & Erie St,Subscriber,Female,1985,0
10.42.0.211-23.194.140.226-43315-80-6,8868017,03-06-22 18:38,03-06-22 18:41,397,193,463,Clark St & Berwyn Ave,294,Broadway & Berwyn Ave,Subscriber,Male,1971,0
172.217.11.46-10.42.0.151-443-39145-6,8867998,03-06-22 18:33,03-06-22 18:37,1718,226,133,Kingsbury St & Kinzie St,111,Sedgwick St & Huron St,Subscriber,Male,1955,0
172.217.10.8-10.42.0.211-443-36520-6,8867976,03-06-22 18:29,03-06-22 18:38,1057,541,177,Theater on the Lake,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1994,1
10.42.0.211-36.110.213.49-51345-80-6,8867810,03-06-22 18:03,03-06-22 18:14,3379,641,164,Franklin St & Lake St,26,McClurg Ct & Illinois St,Subscriber,Male,1990,0
175.100.207.231-10.42.0.42-80-58451-6,8867765,03-06-22 17:57,03-06-22 18:28,1271,1871,210,Ashland Ave & Division St,290,Kedzie Ave & Palmer Ct,Subscriber,Female,1986,1
202.77.129.150-10.42.0.211-80-56649-6,8867710,03-06-22 17:50,03-06-22 18:18,1328,1688,459,Lakefront Trail & Bryn Mawr Ave,459,Lakefront Trail & Bryn Mawr Ave,Subscriber,Male,1971,0
10.42.0.211-103.7.30.118-34106-80-6,8867643,03-06-22 17:42,03-06-22 17:57,667,909,29,Noble St & Milwaukee Ave,233,Sangamon St & Washington Blvd (*),Subscriber,Male,1993,1
10.42.0.1-10.42.0.42-53-63597-17,8867621,03-06-22 17:39,03-06-22 17:59,3319,1197,334,Lake Shore Dr & Belmont Ave,334,Lake Shore Dr & Belmont Ave,Subscriber,Female,1985,0
172.217.3.109-10.42.0.151-443-38761-6,8867578,03-06-22 17:34,03-06-22 17:41,3788,432,327,Sheffield Ave & Webster Ave,115,Sheffield Ave & Wellington Ave,Subscriber,Male,1990,1
10.42.0.211-104.192.110.245-33930-80-6,8867525,03-06-22 17:27,03-06-22 17:45,2824,1078,121,Blackstone Ave & Hyde Park Blvd,419,Lake Park Ave & 53rd St,Subscriber,Male,1986,0
10.42.0.211-64.71.142.95-42882-443-6,8867407,03-06-22 17:13,03-06-22 17:32,251,1148,26,McClurg Ct & Illinois St,76,Lake Shore Dr & Monroe St,Customer,,,0
10.42.0.151-123.125.115.190-60293-80-6,8867404,03-06-22 17:13,03-06-22 17:26,427,768,300,Broadway & Barry Ave,225,Halsted St & Dickens Ave,Subscriber,Female,1966,1
172.217.3.110-10.42.0.42-443-51315-6,8867369,03-06-22 17:10,03-06-22 17:14,3890,208,244,Ravenswood Ave & Irving Park Rd,238,Ravenswood Ave & Montrose Ave (*),Subscriber,Female,1982,1
10.42.0.211-111.1.17.152-41402-80-6,8867029,03-06-22 16:35,03-06-22 16:41,4630,337,234,Clark St & Montrose Ave,227,Southport Ave & Waveland Ave,Subscriber,Female,1988,0
10.42.0.42-82.247.127.5-46360-60959-17,8866959,03-06-22 16:29,03-06-22 17:04,1696,2124,150,Fort Dearborn Dr & 31st St,2,Michigan Ave & Balbo Ave,Customer,,,1
216.58.219.226-10.42.0.211-443-44824-6,8866919,03-06-22 16:26,03-06-22 17:13,2053,2868,61,Wood St & Milwaukee Ave,110,Dearborn St & Erie St,Customer,,,0
10.42.0.151-31.13.71.3-35145-443-6,8866896,03-06-22 16:23,03-06-22 16:33,1420,596,116,Western Ave & Winnebago Ave,290,Kedzie Ave & Palmer Ct,Subscriber,Male,1980,0
10.42.0.151-34.205.88.17-41972-443-6,8866620,03-06-22 15:53,03-06-22 16:09,2845,989,85,Michigan Ave & Oak St,35,Streeter Dr & Grand Ave,Subscriber,Male,1989,1
216.58.217.67-10.42.0.211-80-60657-6,8866612,03-06-22 15:52,03-06-22 16:12,891,1228,62,McCormick Place,414,Canal St & Taylor St,Subscriber,Female,1985,1
10.42.0.211-106.39.169.66-38941-443-6,8866582,03-06-22 15:49,03-06-22 15:57,1101,488,454,Broadway & Granville Ave,449,Clark St & Columbia Ave,Subscriber,Male,1985,1
10.42.0.211-23.194.141.191-34656-443-6,8866492,03-06-22 15:38,03-06-22 15:57,214,1141,212,Orleans St & Ohio St,75,Canal St & Jackson Blvd,Customer,,,0
10.42.0.211-31.13.80.8-39248-443-6,8866483,03-06-22 15:38,03-06-22 15:44,2860,400,175,Wells St & Polk St,414,Canal St & Taylor St,Subscriber,Female,1987,0
175.100.207.206-10.42.0.211-80-37527-6,8866479,03-06-22 15:38,03-06-22 15:52,4728,898,268,Lake Shore Dr & North Blvd,35,Streeter Dr & Grand Ave,Customer,,,1
10.42.0.211-10.42.0.1-47345-53-17,8866444,03-06-22 15:34,03-06-22 15:47,4751,740,112,Green St & Randolph St,212,Orleans St & Ohio St,Subscriber,Male,1974,0
172.217.11.14-10.42.0.211-443-42877-6,8866421,03-06-22 15:31,03-06-22 15:50,3146,1145,116,Western Ave & Winnebago Ave,302,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1960,0
195.54.48.228-10.42.0.211-443-38874-6,8866365,03-06-22 15:24,03-06-22 15:33,3358,522,76,Lake Shore Dr & Monroe St,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1986,0
10.42.0.211-66.231.239.122-52217-80-6,8866258,03-06-22 15:16,03-06-22 15:40,1606,1466,459,Lakefront Trail & Bryn Mawr Ave,349,Halsted St & Wrightwood Ave,Subscriber,Male,1970,1
180.149.138.210-10.42.0.151-80-46160-6,8866171,03-06-22 15:07,03-06-22 15:10,3620,204,67,Sheffield Ave & Fullerton Ave,343,Racine Ave & Wrightwood Ave,Subscriber,Female,1984,0
10.42.0.151-36.110.213.49-37476-80-6,8866126,03-06-22 15:04,03-06-22 15:27,1455,1369,106,State St & Pearson St,277,Ashland Ave & Grand Ave,Subscriber,Male,1969,0
10.42.0.151-52.84.7.162-38821-80-6,8865909,03-06-22 14:42,03-06-22 14:50,1107,484,35,Streeter Dr & Grand Ave,76,Lake Shore Dr & Monroe St,Customer,,,0
183.79.250.123-10.42.0.42-443-47674-6,8865903,03-06-22 14:41,03-06-22 14:45,1621,241,80,Aberdeen St & Monroe St,73,Jefferson St & Monroe St,Subscriber,Male,1990,1
172.217.10.131-10.42.0.42-443-46326-6,8865784,03-06-22 14:28,03-06-22 15:34,1593,3963,81,Daley Center Plaza,141,Clark St & Lincoln Ave,Customer,,,1
10.42.0.211-69.147.82.61-35812-443-6,8865766,03-06-22 14:25,03-06-22 15:04,2927,2322,34,Cannon Dr & Fullerton Ave,264,Stetson Ave & South Water St,Subscriber,Male,1990,0
10.42.0.151-10.42.0.1-28572-53-17,8865754,03-06-22 14:24,03-06-22 14:35,4659,623,37,Dearborn St & Adams St,198,Green St & Madison St,Subscriber,Male,1985,1
10.42.0.151-10.42.0.1-53510-53-17,8865569,03-06-22 14:06,03-06-22 14:25,1773,1129,289,Wells St & Concord Ln,212,Orleans St & Ohio St,Subscriber,Female,1989,0
10.42.0.211-36.110.210.167-40269-80-6,8865560,03-06-22 14:05,03-06-22 14:12,2134,425,255,Indiana Ave & Roosevelt Rd,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1992,1
10.42.0.211-66.198.178.88-47747-443-6,8865534,03-06-22 14:02,03-06-22 14:22,1557,1253,35,Streeter Dr & Grand Ave,3,Shedd Aquarium,Customer,,,1
10.42.0.211-10.42.0.1-5798-53-17,8865520,03-06-22 14:00,03-06-22 14:02,1702,149,20,Sheffield Ave & Kingsbury St,331,Halsted St & Blackhawk St (*),Subscriber,Male,1988,0
10.42.0.151-10.42.0.1-27315-53-17,8865399,03-06-22 13:45,03-06-22 13:50,1840,263,126,Clark St & North Ave,176,Clark St & Elm St,Subscriber,Female,1987,0
10.42.0.211-10.42.0.1-29657-53-17,8865223,03-06-22 13:26,03-06-22 13:35,3355,508,286,Franklin St & Quincy St,31,Franklin St & Chicago Ave,Subscriber,Male,1989,1
10.42.0.42-106.39.169.66-55865-443-6,8865192,03-06-22 13:24,03-06-22 13:42,3131,1129,143,Sedgwick St & Webster Ave,53,Wells St & Huron St,Subscriber,Female,1985,0
172.217.12.170-10.42.0.42-443-59355-6,8865152,03-06-22 13:18,03-06-22 13:21,45,179,13,Wilton Ave & Diversey Pkwy,302,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1991,0
10.42.0.151-63.250.200.101-47155-443-6,8865060,03-06-22 13:07,03-06-22 13:18,236,651,223,Clifton Ave & Armitage Ave,153,Southport Ave & Wellington Ave,Subscriber,Female,1985,1
172.217.10.110-10.42.0.151-443-42736-6,8865015,03-06-22 13:03,03-06-22 13:11,2387,496,176,Clark St & Elm St,364,Larrabee St & Oak St,Subscriber,Female,1977,0
220.243.235.201-10.42.0.151-80-44542-6,8864968,03-06-22 12:58,03-06-22 13:14,1132,970,158,Milwaukee Ave & Wabansia Ave,506,Spaulding Ave & Armitage Ave,Subscriber,Male,1979,0
198.105.244.11-10.42.0.42-80-33676-6,8864881,03-06-22 12:47,03-06-22 12:50,3537,186,463,Clark St & Berwyn Ave,294,Broadway & Berwyn Ave,Subscriber,Male,1971,0
172.217.7.2-10.42.0.211-443-48579-6,8864872,03-06-22 12:46,03-06-22 12:50,3978,271,190,Southport Ave & Wrightwood Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1992,1
10.42.0.211-23.219.23.167-35522-80-6,8864853,03-06-22 12:41,03-06-22 13:10,988,1740,341,Adler Planetarium,35,Streeter Dr & Grand Ave,Customer,,,1
8.41.222.241-10.42.0.42-443-58661-6,8864634,03-06-22 12:17,03-06-22 12:28,661,624,144,Larrabee St & Webster Ave,291,Wells St & Evergreen Ave,Subscriber,Female,1988,0
10.42.0.211-64.71.142.95-46101-80-6,8864516,03-06-22 12:03,03-06-22 12:17,4188,852,333,Ashland Ave & Blackhawk St,259,California Ave & Francis Pl,Subscriber,Male,1983,0
172.217.6.225-10.42.0.42-443-55021-6,8864453,03-06-22 11:52,03-06-22 12:31,2619,2303,3,Shedd Aquarium,99,Lake Shore Dr & Ohio St,Customer,,,1
209.10.120.26-10.42.0.211-80-35197-6,8864450,03-06-22 11:52,03-06-22 12:44,2294,3096,329,Lake Shore Dr & Diversey Pkwy,329,Lake Shore Dr & Diversey Pkwy,Customer,,,1
10.42.0.151-23.67.1.79-50403-443-6,8864430,03-06-22 11:50,03-06-22 12:02,402,729,245,Clarendon Ave & Junior Ter,295,Broadway & Argyle St,Subscriber,Female,1948,1
172.217.3.110-10.42.0.151-443-40711-6,8864419,03-06-22 11:48,03-06-22 13:20,597,5534,284,Michigan Ave & Jackson Blvd,284,Michigan Ave & Jackson Blvd,Customer,,,0
198.11.189.2-10.42.0.151-443-39350-6,8864408,03-06-22 11:47,03-06-22 12:01,2608,894,329,Lake Shore Dr & Diversey Pkwy,240,Sheridan Rd & Irving Park Rd,Subscriber,Female,1985,0
10.42.0.211-10.42.0.1-36552-53-17,8864407,03-06-22 11:46,03-06-22 11:57,653,651,156,Clark St & Wellington Ave,224,Halsted St & Willow St,Subscriber,Male,1986,1
172.217.12.163-10.42.0.151-443-44064-6,8864389,03-06-22 11:45,03-06-22 11:57,2082,717,76,Lake Shore Dr & Monroe St,35,Streeter Dr & Grand Ave,Customer,,,1
172.217.11.35-10.42.0.151-443-46160-6,8864379,03-06-22 11:43,03-06-22 11:49,3729,319,225,Halsted St & Dickens Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1991,0
180.149.134.221-10.42.0.42-80-41724-6,8864268,03-06-22 11:28,03-06-22 11:48,2197,1246,177,Theater on the Lake,99,Lake Shore Dr & Ohio St,Subscriber,Male,1960,0
10.42.0.42-64.71.142.125-54720-443-6,8864191,03-06-22 11:17,03-06-22 12:03,465,2748,76,Lake Shore Dr & Monroe St,35,Streeter Dr & Grand Ave,Customer,,,0
10.42.0.42-111.202.114.35-42455-80-6,8863980,03-06-22 10:43,03-06-22 10:51,1730,468,334,Lake Shore Dr & Belmont Ave,220,Hampden Ct & Diversey Pkwy,Subscriber,Male,1984,0
10.42.0.211-54.192.38.236-54575-443-6,8863968,03-06-22 10:42,03-06-22 10:55,489,795,114,Sheffield Ave & Addison St,463,Clark St & Berwyn Ave,Subscriber,Male,1983,0
192.229.173.173-10.42.0.151-80-44712-6,8863957,03-06-22 10:40,03-06-22 10:57,4667,1005,133,Kingsbury St & Kinzie St,302,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1966,1
10.42.0.151-65.55.118.92-38909-80-6,8863916,03-06-22 10:34,03-06-22 10:44,976,612,76,Lake Shore Dr & Monroe St,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1986,1
10.42.0.151-54.210.1.114-49855-443-6,8863913,03-06-22 10:32,03-06-22 10:38,45,319,303,Broadway & Cornelia Ave,117,Wilton Ave & Belmont Ave,Subscriber,Male,1988,1
10.42.0.211-52.203.81.17-39458-443-6,8863831,03-06-22 10:18,03-06-22 10:21,2165,149,229,Southport Ave & Roscoe St,227,Southport Ave & Waveland Ave,Subscriber,Male,1986,0
10.42.0.151-107.20.243.255-58822-443-6,8863797,03-06-22 10:11,03-06-22 10:28,1448,973,144,Larrabee St & Webster Ave,229,Southport Ave & Roscoe St,Subscriber,Female,1985,1
172.217.3.106-10.42.0.211-443-39731-6,8863648,03-06-22 9:33,03-06-22 9:47,2868,854,268,Lake Shore Dr & North Blvd,288,Larrabee St & Armitage Ave,Subscriber,Male,1964,1
10.42.0.211-66.155.99.59-42908-443-6,8863636,03-06-22 9:30,03-06-22 9:37,1644,448,145,Mies van der Rohe Way & Chestnut St,291,Wells St & Evergreen Ave,Subscriber,Male,1993,0
10.42.0.151-10.42.0.1-57065-53-17,8863530,03-06-22 8:58,03-06-22 9:09,498,642,117,Wilton Ave & Belmont Ave,177,Theater on the Lake,Subscriber,Male,1991,1
10.42.0.211-123.125.115.190-39120-80-6,8863359,03-06-22 6:46,03-06-22 6:49,2894,194,19,Loomis St & Taylor St (*),317,Wood St & Taylor St,Subscriber,Male,1987,1
171.84.4.11-10.42.0.211-80-39495-6,8863276,03-06-22 1:29,03-06-22 1:36,955,388,340,Clark St & Wrightwood Ave,327,Sheffield Ave & Webster Ave,Subscriber,Male,1986,1
10.42.0.211-104.192.110.245-48712-80-6,8863273,03-06-22 1:28,03-06-22 1:36,325,444,310,Damen Ave & Charleston St,116,Western Ave & Winnebago Ave,Customer,,,0
10.42.0.211-10.42.0.1-18286-53-17,8863194,03-06-22 0:08,03-06-22 0:12,3098,246,69,Damen Ave & Pierce Ave,183,Damen Ave & Augusta Blvd,Subscriber,Male,1986,0
203.205.158.60-10.42.0.151-80-45758-6,8863188,03-06-22 0:02,03-06-22 0:10,2586,485,44,State St & Randolph St,77,Clinton St & Madison St,Customer,,,0
10.42.0.42-106.39.162.36-41050-80-6,8863183,03-05-22 23:58,03-06-22 0:02,2763,239,252,Greenwood Ave & 47th St,252,Greenwood Ave & 47th St,Subscriber,Female,1999,1
222.73.28.96-10.42.0.42-80-47437-6,8863166,03-05-22 23:33,03-05-22 23:42,1082,552,13,Wilton Ave & Diversey Pkwy,144,Larrabee St & Webster Ave,Subscriber,Male,1990,0
172.217.12.170-10.42.0.151-443-41384-6,8863157,03-05-22 23:24,03-05-22 23:26,664,109,141,Clark St & Lincoln Ave,126,Clark St & North Ave,Subscriber,Male,1986,0
172.217.12.206-10.42.0.42-443-47301-6,8863123,03-05-22 22:45,03-05-22 22:48,1214,174,116,Western Ave & Winnebago Ave,160,Campbell Ave & North Ave,Subscriber,Male,1986,1
10.42.0.211-66.198.178.50-46610-443-6,8863099,03-05-22 22:24,03-05-22 22:31,3263,436,92,Carpenter St & Huron St,112,Green St & Randolph St,Subscriber,Male,1990,1
10.42.0.211-10.42.0.1-7663-53-17,8863014,03-05-22 21:14,03-05-22 21:17,3037,194,292,Southport Ave & Clark St,234,Clark St & Montrose Ave,Subscriber,Male,1988,1
